idParcela,id,Nomenclatura,Tipo_Parcela,Tipo_Valuacion,Estado,desig_oficial,exp_creacion,Fecha_Creacion,fecha_alta_parcela,fxf,vut_vigente,Valuacion,vigencia_desde,porcentaje_copropiedad,Superficie_Tierra_Urbana,Valuacion_Tierra_Urbana,base_imponible_tierra_urbana,Superficie_Tierra_Rural,Valuacion_Tierra_Rural,base_imponible_tierra_rural,Superficie_Mejoras,Valuacion_Mejoras,base_imponible_mejoras,Cantidad_Cuentas,departamento,pedania,localidad,par_entityid,row_number,Nro_Cuenta,ped_nomenclatura,geometry,Propietario,direccion,TextoReclamo,ValorReclamo,Valuacion_Danios,Validado,dnbr_promedio,dnbrmejoras,dnbrurbano,valsup,mejorasurbana,reclamomejoras
1202019,parcelas.4540617.637039,2305604701002015,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 1 LTE 15,,01-1901,03-2007,1.0,735.0,4157832.48,2023-11-01 00:00:00+00:00,0.0,732.0,538020.0,0.0,0.0,0.0,0.0,267.0,3619812.48,0.0,1.0,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4540617.0,1004060.0,230517164262.0,2305,"MULTIPOLYGON (((352173.7215690239 -3483156.2351144324, 352189.4027448328 -3483174.4777650624, 352212.9557563183 -3483154.860677057, 352197.27458051883 -3483136.618026427, 352173.7215690239 -3483156.2351144324)))",Saturnino Severino Bellido Aguirre," Los Moradillos, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","A la atención de los señores de SierraVolt Energética Limitada,

Me dirijo a ustedes en nombre de mi representado, el señor Saturnino Severino Bellido Aguirre, dueño de un predio situado en Los Moradillos, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina.

La razón de este mensaje es presentar una demanda por los perjuicios ocasionados en el inmueble de mi cliente a raíz de un incendio forestal reciente. El terreno, de índole urbano, ha padecido daños considerables debido al humo y las llamas, pese a no tener construcciones en su extensión.

El monto de la demanda se eleva a $144.515.008 pesos argentinos, suma que estimamos justa y necesaria para afrontar los gastos de limpieza, restauración y resarcimiento por la merma de valor del bien inmueble.

Confiamos en que este conflicto se solucione de forma ágil y eficaz, en provecho de todos los involucrados. Apreciamos de antemano su atención en este tema y nos ponemos a su disposición para cualquier consulta o información adicional que precisen.

Cordialmente,



Córdoba, Argentina.",144515008.36,,,-3767.25,-13636738565.28,-2026855845.0,966489932.16,4938.352633015007,1951929965704.5984
1157327,parcelas.586591602.130891,2304483605086004,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ J 4 LTE 251,00001118231,01-1901,03-2007,1.0,665.0,2868026.56,2023-11-01 00:00:00+00:00,0.0,440.0,292600.0,0.0,0.0,0.0,0.0,136.0,2575426.56,0.0,1.0,PUNILLA,SAN ROQUE,TANTI,586591602.0,967665.0,230411182318.0,2304,"MULTIPOLYGON (((350102.52734491136 -3470522.1975154383, 350123.5813648037 -3470495.645722595, 350114.0851940221 -3470488.273691966, 350113.30425891036 -3470487.6489436156, 350092.25023900863 -3470514.26321127, 350102.52734491136 -3470522.1975154383)))",Leopoldo Herminio Sancho Alsina," Inglaterra, Municipio de Tanti, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de nuestro cliente, el Sr. Leopoldo Herminio Sancho Alsina, dueño de un terreno situado en Inglaterra, Municipio de Tanti, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.

Nos place comunicarles que nuestro cliente tiene la intención de presentar una reclamación por daños y perjuicios causados a su propiedad a raíz de un incendio forestal reciente. La parcela en cuestión es de tipo urbano y, de acuerdo a nuestros registros, no posee edificaciones (EDIFICADO NoPH). La localidad afectada es Tanti, perteneciente al departamento de Punilla.

Debido a los daños padecidos, nuestro cliente calcula que el monto a reclamar asciende a $3.122.933 pesos argentinos. Esta suma se fundamenta en el impacto que el incendio ha generado en el valor de mercado de la propiedad, así como en los costos vinculados a la limpieza y restauración del terreno.

Requerimos a SierraVolt Energética Limitada que examine la reclamación presentada y proceda con el pago correspondiente lo antes posible. De no obtener una respuesta satisfactoria en un plazo adecuado, nos veremos en la necesidad de tomar las acciones legales pertinentes para asegurar los derechos e intereses de nuestro cliente.

Agradecemos de antemano su atención y aguardamos su pronta respuesta.

Cordialmente,


Abogado
Estudio Jurídico Alsina & Asociados",3122933.27,,,-639.25,-1646341428.48,-187044550.0,350258012.16,5839.969523809524,58707191888.07045
2519550,parcelas.1968815604.1120039,2304694302023117,URBANO,VAL. URBANO,EDIFICADO NoPH,LT. 117 - MZ. OF. 23,0033-129291/2022,01-2023,08-2022,0.9,735.0,2505434.4,2023-11-01 00:00:00+00:00,0.0,763.87,505300.0,0.0,0.0,0.0,0.0,110.0,2000134.4,0.0,1.0,PUNILLA,SAN ROQUE,,1968815604.0,1904245.0,230443196655.0,2304,"MULTIPOLYGON (((350962.5089996982 -3482900.164351721, 350956.14154769847 -3482912.6293637194, 350955.69172769866 -3482913.519007719, 351000.6837684499 -3482936.6297857906, 351007.47100769787 -3482922.9852197217, 350962.5089996982 -3482900.164351721)))",Azucena Mateo Mir,"Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los respetados representantes de SierraV Segura,

Soy Azucena Mateo Mir, dueña de un lote urbano situado en la Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me encuentro escribiéndoles con una preocupación profunda a raíz de los perjuicios que ha sufrido mi propiedad a causa de un reciente incendio forestal.

Desafortunadamente, el proceso de evacuación resultó ser bastante oneroso y complicado, generando gastos extra que no había anticipado. Aunque mi lote no posee construcciones, los daños provocados por el fuego han sido notables y demandan una inversión significativa para su restauración.

Por ende, me veo obligada a presentar una reclamación por la suma de $86.695.859, que cubra los costos de evacuación y los daños sufridos en mi propiedad. Les agradezco de antemano su atención y comprensión en este momento difícil, y confío en contar con su respaldo para solucionar esta situación a la brevedad.

Aguardo su respuesta pronta y les mando un saludo cordial.

Cordialmente,

Azucena Mateo Mir.",86695859.82,,,-1380.5,-2761185539.2,-697566650.0,220014784.0,2614.999150182384,1562192536608.6467
1134835,parcelas.767500025.821811,2304002020238200,RURAL,VAL. RURAL,EDIFICADO NoPH,LT 4,00002286357,01-1991,03-2007,,,10620914.19,2023-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,250746.0,489640.59,0.0,535.0,10131273.6,0.0,1.0,PUNILLA,SAN ROQUE,,767500025.0,947869.0,230422863571.0,2304,"MULTIPOLYGON (((350336.0834480572 -3474743.1022810005, 350056.4094942857 -3474822.4920057133, 350056.298348242 -3474846.1422805493, 350030.7036889514 -3474871.423844968, 349984.89105626865 -3474878.404764011, 350019.7519811881 -3475047.2750268704, 350068.6998834629 -3475037.170410944, 350090.1317738163 -3475140.9889116758, 350038.94734977867 -3475140.266911713, 350068.16989901126 -3475281.8242450943, 350078.98790081864 -3475334.227869278, 350196.13161334314 -3475308.4241307927, 350266.9731596045 -3475243.116580815, 350383.7773912258 -3475217.678411694, 350422.85144732916 -3475187.2081362605, 350535.87513186387 -3475158.05382904, 350557.1970861786 -3475112.8501271564, 350674.3496070272 -3474997.735101819, 350674.63538108225 -3474965.6892000185, 350674.8241114697 -3474929.9539983887, 350488.9351853151 -3474837.891993275, 350455.0116243798 -3474763.0217283037, 350358.76270549337 -3474790.005931343, 350336.0834480572 -3474743.1022810005)))",,,"Para el equipo de Volterra Seguros,

Me dirijo a ustedes como Natalia de Pavón, dueña de un terreno ubicado en Blas Díaz, Municipio de Cabalango, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El motivo de mi carta es presentar un reclamo por los daños ocasionados en mi propiedad a raíz de un incendio forestal reciente.

Mi terreno es de carácter rural y, desafortunadamente, no contaba con construcciones en él. El incendio ha provocado daños significativos en la vegetación y en la calidad del suelo, dejándome en una situación difícil. Me gustaría solicitar una compensación por los daños padecidos, dado que mi póliza de seguro contempla este tipo de siniestros.

El importe que reclamo asciende a $103.620.430, monto que considero apropiado para afrontar los costos de limpieza, recuperación del terreno y reforestación. Agradezco de antemano su rápida atención a este tema y aguardo su respuesta.

Atentamente,

Natalia de Pavón.",103620430.76,,,600.25537109375,6081351394.420312,0.0,5420231376.0,10131273.6,1958595027200.403
1188848,parcelas.28453006.489549,2304554303121011,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 40 LT 11,,01-1901,03-2007,1.0,2310.0,2609876.16,2023-11-01 00:00:00+00:00,0.0,644.0,1487640.0,0.0,0.0,0.0,0.0,99.0,1122236.16,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,28453006.0,992991.0,230418969631.0,2304,"MULTIPOLYGON (((355405.48460777337 -3480644.0327442456, 355362.6431891283 -3480641.3411988732, 355364.5547398031 -3480652.9299057075, 355365.1445444762 -3480656.4494051556, 355407.98596311104 -3480659.1409505373, 355405.48460777337 -3480644.0327442456)))",,,"Para los Estimados de Volterra Seguros,

Me dirijo a ustedes como Onofre Carmona Riera, dueño de un terreno ubicado en El Calafate, Solares de las Ensenadas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con el fin de informarles acerca de un suceso que tuvo lugar en mi propiedad y para solicitar una compensación.

Días atrás, un incendio forestal afectó gravemente mi parcela urbana en Villa Carlos Paz. Por suerte, no había edificaciones en el terreno, pero el fuego provocó daños importantes en la vegetación y en la calidad del suelo. Debido a esto, me veo enfrentado a pérdidas considerables y requiero asistencia para recuperar el valor de mi propiedad.

En consecuencia, deseo presentar un reclamo por un monto de $87.436.538, que corresponde al valor estimado de los perjuicios ocasionados por el incendio. Les agradecería si pudieran gestionar mi petición a la brevedad y proporcionarme información acerca de los siguientes pasos a seguir.

Aguardo su pronta respuesta.

Atentamente,

Onofre Carmona Riera.",87436538.48,,,-399.0,-447772227.84,-593568360.0,111101379.83999999,1739.901023255814,981244451874.8744
2449054,parcelas.1134480204.321756,2304553803286001,URBANO,VAL. URBANO,BALDIO,MZ 286 LT 1 - ESPACIO VERDE ,0033-087801/2014,01-2020,11-2019,0.7,1500.0,394989.0,2023-11-01 00:00:00+00:00,0.0,376.18,394989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,1134480204.0,1845448.0,230442355938.0,2304,"MULTIPOLYGON (((355453.5817046461 -3478668.725029288, 355458.14987664565 -3478721.2040292895, 355457.130284645 -3478708.8189852894, 355459.26942864526 -3478696.6138692885, 355467.1062926451 -3478687.027705289, 355478.641676645 -3478682.4995172895, 355490.9067686449 -3478684.1888412884, 355453.5817046461 -3478668.725029288)))",,,"Para los distinguidos representantes de Aseguradora del Norte,

Me presento, soy Vasco Aznar Ramírez, dueño de un terreno situado en Altos de San Antonio, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me veo en la necesidad de contactarlos para presentar una queja por los perjuicios ocasionados en mi propiedad a causa de un reciente incendio forestal.

El terreno en cuestión es de carácter urbano y, desafortunadamente, se halla en estado de abandono, sin edificaciones registradas. La localidad afectada es Villa Carlos Paz, que pertenece al departamento de Punilla. Como resultado del incendio, mi actividad comercial se ha visto interrumpida y he padecido pérdidas económicas de gran magnitud.

Por ende, solicito a Aseguradora del Norte que considere mi queja y proceda con el desembolso correspondiente a los perjuicios sufridos, que ascienden a un total de $5.378.868 pesos argentinos. Les agradezco de antemano su atención y cooperación en este asunto y aguardo su respuesta a la brevedad.

Con respeto,

Vasco Aznar Ramírez
Dueño",5378868.83,,,2782.5,0.0,1099056892.5,0.0,0.0,0.0
2073839,parcelas.138031602.987099,2304002020168800,RURAL,VAL. RURAL,BALDIO,LT 202-1688,0576-000540/2007,01-2009,01-2012,,,267138.91,2023-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0,72291.0,267138.91,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,,138031602.0,1674660.0,230425691843.0,2304,"MULTIPOLYGON (((352628.39721293515 -3477323.2076550587, 352647.57861222385 -3477226.572372589, 352589.59693955455 -3477189.3107889662, 352574.6225267865 -3477174.132779888, 352552.0318546121 -3477120.0118297194, 352544.87584791007 -3477157.0518074515, 352570.745516411 -3477228.9061853103, 352462.47689228144 -3477244.5027203206, 352528.71522294753 -3477660.5442067105, 352716.2252986218 -3477581.374050262, 352628.39721293515 -3477323.2076550587)))",Matías Felipe Benitez Criado," Camino a Estancia Cáceres, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de nuestro cliente, el Sr. Matías Felipe Benitez Criado, dueño de un terreno situado en Camino a Estancia Cáceres, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.

Mediante la presente, queremos comunicarles que nuestro cliente ha experimentado daños considerables en su propiedad rural a causa de un incendio forestal reciente. Esta situación ha llevado a la destrucción de cultivos y la imposibilidad de seguir adelante con sus actividades agrícolas en el terreno mencionado.

Tal propiedad se ubica en una zona rural, sin registros de construcciones, y catalogada como baldío. La localidad no está especificada, pero sí se halla dentro del departamento de Punilla.

Debido a lo expuesto, nuestro cliente requiere una indemnización por los daños padecidos en su propiedad, los cuales alcanzan la suma de $4.110.591 pesos argentinos. Este monto se fundamenta en la evaluación de los daños y perjuicios provocados por el incendio, así como en la pérdida de ingresos futuros a raíz de la imposibilidad de proseguir con sus actividades agrícolas en el terreno afectado.

Agradecemos su atención en este asunto y solicitamos que se efectúe una rápida evaluación de la situación y se proceda al pago de la indemnización pertinente. Aguardamos su respuesta y nos encontramos a su disposición para cualquier consulta o información adicional que necesiten.

Cordialmente,

Dr. Juan Carlos Pérez
Abogado
Estudio Jurídico Pérez & Asociados",4110591.88,,,4256.39111328125,0.0,0.0,0.0,0.0,0.0
1204555,parcelas.4543427.9877,2305714702002019,URBANO,VAL. URBANO,EDIFICADO PH,MZ 18 LT 7A PH 1,    -      /,01-1901,03-2007,1.1,1015.0,985259.931,2023-11-01 00:00:00+00:00,1.0,983.0,1097519.5,0.0,0.0,0.0,0.0,88.0,742241.28,0.0,2.0,PUNILLA,SANTIAGO,MAYU SUMAJ,4543427.0,1006375.0,230517195923.0,2305,"MULTIPOLYGON (((353648.5648659084 -3482151.109311677, 353663.4651045378 -3482178.28586118, 353678.3965878748 -3482172.038382541, 353700.3252516891 -3482162.854588936, 353694.45262150135 -3482149.641163443, 353663.8711974055 -3482148.4228977947, 353648.5648659084 -3482151.109311677)))",Abel Carrera Peñas," Costanero Los Troncos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de nuestro cliente, el Sr. Abel Carrera Peñas, dueño de una propiedad situada en Costanero Los Troncos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina.

Queremos comunicarles que nuestro cliente ha experimentado daños considerables en su propiedad a causa de un reciente incendio forestal. El terreno afectado es de carácter urbano y posee construcciones bajo régimen de propiedad horizontal. El lugar afectado es Mayu Sumaj, que pertenece al departamento de Punilla.

Desafortunadamente, el seguro que nuestro cliente contrató no cubre la totalidad de los daños provocados por el incidente. Por ende, nos encontramos en la obligación de presentar una reclamación por la suma de $4.467.717, que es el monto requerido para realizar las reparaciones y restituciones necesarias en la propiedad dañada.

Pedimos a SierraVolt Energética Limitada que, en su rol de encargado de la gestión y prevención de riesgos en el área, proceda a evaluar la situación y determine la compensación correspondiente a nuestro cliente, el Sr. Abel Carrera Peñas, de acuerdo con las normativas legales vigentes.

Agradecemos de antemano su cooperación y atención en este asunto. Esperamos su pronta respuesta y nos encontramos a su disposición para cualquier consulta o información adicional que necesiten.

Cordialmente,


Abogado
Estudio Jurídico Pérez & Asociados.",4467717.95,,,-1960.75,-1455349589.76,-2151961359.625,65317232.64,754.3102439024391,37259827976.258156
1188589,parcelas.4442105.108317,2304554303097005,URBANO,VAL. URBANO,EDIFICADO NoPH,002 005,,01-1901,03-2007,1.0,2205.0,2756075.28,2023-11-01 00:00:00+00:00,0.0,786.0,1733130.0,0.0,0.0,0.0,0.0,87.0,1022945.28,0.0,1.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,4442105.0,992750.0,230431516531.0,2304,"MULTIPOLYGON (((355399.5282859752 -3480273.5996056465, 355429.60991294926 -3480267.5395547263, 355426.0488518446 -3480250.8275399473, 355422.4253160083 -3480233.7406762578, 355397.9664188428 -3480258.07461287, 355399.5282859752 -3480273.5996056465)))",Tiburcio de Bárcena," Ushuaia, Solares de las Ensenadas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como representantes legales de nuestro cliente, el Sr. Tiburcio de Bárcena, dueño de un terreno situado en Ushuaia, Solares de las Ensenadas, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El terreno mencionado es de carácter urbano y, de acuerdo a nuestros registros, no posee edificaciones.

Mediante la presente, nos es grato comunicarles que nuestro cliente tiene la intención de presentar una reclamación por daños y perjuicios causados a su propiedad a raíz de un reciente incendio forestal. La causa de este siniestro se atribuye a la negligencia en el manejo del fuego y el humo cerca de su terreno, lo cual ha ocasionado pérdidas considerables para el Sr. de Bárcena.

En base a lo expuesto, nuestro cliente exige una indemnización por un monto total de $59.861.805 pesos argentinos, que corresponde al valor estimado de los daños padecidos en su propiedad. Solicitamos que se lleve a cabo una investigación minuciosa de los hechos y se adopten las medidas pertinentes para asegurar que situaciones semejantes no se repitan en el futuro.

Agradecemos de antemano su atención a este asunto y aguardamos su pronta respuesta. Por favor, no duden en contactarnos si necesitan información adicional o si desean conversar sobre los detalles de la reclamación.

Cordialmente,


Abogado
Estudio Jurídico 
Córdoba, Argentina",59861805.24,,,490.5,501754659.84000003,850100265.0,88996239.36,1299.8034053367217,695856262756.1053
1135164,parcelas.4586523.1057658,2304154301002007,URBANO,VAL. URBANO,BALDIO,Mz. 63 - Lote 30,    -      /,01-1901,03-2007,1.0,245.0,413560.0,2023-11-01 00:00:00+00:00,0.0,1688.0,413560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PUNILLA,SAN ROQUE,CUESTA BLANCA,4586523.0,948050.0,230431458131.0,2304,"MULTIPOLYGON (((349439.91014629917 -3482312.5819983794, 349460.558070924 -3482327.2948228954, 349487.5159572254 -3482320.6100233654, 349490.1399098835 -3482275.47196732, 349478.42588219914 -3482270.880065497, 349439.91014629917 -3482312.5819983794)))",Berto Casals-Muro," Citón, La subida, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los estimados representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como abogados del Sr. Berto Casals-Muro, dueño de un terreno situado en Citón, La subida, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de esta carta es presentar una queja por los daños y perjuicios sufridos en la propiedad de nuestro cliente a causa de un incendio forestal.

El terreno mencionado es de tipo urbano y está ubicado en la localidad de Cuesta Blanca, en el departamento de Punilla. De acuerdo a nuestros archivos, el terreno es un baldío, es decir, no tiene edificaciones. Sin embargo, el incendio ha provocado daños considerables en la vegetación y el suelo, lo que podría tener impactos negativos a largo plazo en la salud de nuestro cliente y de los residentes del área.

Como SierraVolt Energética Limitada es la encargada de la administración y mantenimiento de la infraestructura energética en la región, creemos que la empresa es responsable de los daños causados a la propiedad de nuestro cliente. Por ende, en representación del Sr. Casals-Muro, pedimos una compensación de $3.043.995 pesos argentinos, que consideramos suficiente para cubrir los daños padecidos y las posibles repercusiones futuras.

Agradecemos su atención inmediata a este asunto y esperamos su respuesta. Si no recibimos una respuesta satisfactoria en un tiempo razonable, nos veremos forzados a tomar las acciones legales necesarias para proteger los derechos e intereses de nuestro cliente.

Cordialmente,



Córdoba, Argentina.",3043995.77,,,465.0,0.0,192305400.0,0.0,0.0,0.0
1204478,parcelas.4540764.233439,2305604701163011,URBANO,VAL. URBANO,EDIFICADO NoPH,MZ 163 LT 11,0033-053341/1995,01-2000,03-2007,1.1,1085.0,2556983.56,2023-11-01 00:00:00+00:00,0.0,1038.0,1238853.0,0.0,0.0,0.0,0.0,139.0,1318130.56,0.0,1.0,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,4540764.0,1006307.0,230522401906.0,2305,"MULTIPOLYGON (((351332.1661889518 -3482289.6557374327, 351337.94344489474 -3482323.4922397267, 351372.37115045136 -3482317.6140415766, 351367.9870150272 -3482292.7649175837, 351332.1661889518 -3482289.6557374327)))",Chus Gargallo Tenorio,"Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,

Nos ponemos en contacto con ustedes como abogados del Sr. Chus Gargallo Tenorio, dueño de un terreno situado en la Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de esta carta es presentar una queja por los daños sufridos en dicho terreno debido a un incendio forestal.

El terreno en cuestión es urbano y, de acuerdo a nuestros archivos, no tiene construcciones (EDIFICADO NoPH). Se ubica en la localidad de Villa Icho Cruz, dentro del departamento de Punilla. Desafortunadamente, el incendio forestal ha provocado daños considerables en la propiedad de nuestro cliente, afectando su valor y condiciones.

Por lo anteriormente mencionado, y en conformidad con las leyes y normativas vigentes, solicitamos a SierraVolt Energética Limitada el abono de una compensación por un total de $45.033.351, que corresponde al valor estimado de los daños causados en el terreno de nuestro representado.

Agradecemos su rápida atención a este asunto y esperamos su respuesta para seguir con la resolución de esta situación. Si necesitan más información o documentación de respaldo, por favor no duden en contactar a nuestra firma.

Cordialmente,



Córdoba, Argentina.",45033351.76,,,-256.75,-338430021.28000003,-318075507.75,183220147.84,1268.6530895091435,423998836957.7556
